ford	custom	37425.0	25900.0	63900.0	4
ford	customline	16900.0	16900.0	16900.0	1
ford	deluxe	47119.6	18900.0	84900.0	5
ford	e-series	11629.476861167002	985.0	44963.0	497
ford	e-series chassis	39578.93203883495	5995.0	83640.0	103
ford	econoline cargo	6831.333333333333	4500.0	9995.0	3
ford	econoline wagon	14021.111111111111	4499.0	23000.0	18
ford	ecosport	22571.4599564481	11655.0	31540.0	4133
ford	edge	28912.552034743447	2350.0	2698500.0	6217
ford	elite	9900.0	9900.0	9900.0	1
ford	escape	22852.81370813044	1500.0	164980.0	13554
ford	escape hybrid	32181.95625	2495.0	39375.0	640
ford	escape hybrid plug-in	38210.0	38210.0	38210.0	1
ford	escort	3493.25	1300.0	5995.0	4
ford	excursion	11244.904761904761	5399.0	25995.0	21
ford	expedition	55636.22085048011	1500.0	86125.0	2187
ford	explorer	37412.87933465895	495.0	64070.0	10235
ford	explorer hybrid	52266.10526315789	38711.0	60665.0	57
ford	explorer sport	2165.0	1500.0	3000.0	3
ford	explorer sport trac	8064.716049382716	2850.0	23000.0	81
ford	f-1	25962.666666666668	7900.0	39997.0	3
ford	f-100	16253.25	8999.0	27500.0	4
ford	f-150	41446.61167461203	995.0	111024.0	19718
ford	f-150 heritage	6151.6	3995.0	9988.0	5
ford	f-150 svt lightning	17994.4	12977.0	22000.0	5
ford	f-250	16993.0	2900.0	35950.0	11
ford	f-250 super duty	42610.329290206646	2500.0	93470.0	2226
ford	f-350	15283.125	4995.0	40000.0	8
ford	f-350 super duty	48005.2966314731	4200.0	89992.0	1989
ford	f-350 super duty chassis	45464.28787878788	4900.0	79710.0	528
ford	f-450	12995.0	12995.0	12995.0	1
ford	f-450 super duty	46824.09022556391	2900.0	120692.0	266
ford	f-450 super duty chassis	45826.1875	8990.0	69195.0	16
ford	f-550 super duty	32603.436363636363	10880.0	59995.0	55
ford	f-550 super duty chassis	58362.162029459905	4495.0	129515.0	611
ford	fairlane	27220.0	14990.0	39995.0	4
ford	falcon	16900.0	16900.0	16900.0	1
ford	fiesta	10285.517857142857	2195.0	21785.0	672
ford	five hundred	4169.538461538462	995.0	9995.0	26
ford	flex	20957.6515625	4000.0	49074.0	640
ford	focus	10186.136200716846	495.0	25995.0	2232
ford	focus electric	10890.75	7450.0	14588.0	8
ford	focus rs	33245.76470588235	29677.0	39885.0	17
ford	focus svt	4495.0	4495.0	4495.0	1
ford	freestar	3668.733333333333	1900.0	6912.0	15
ford	freestyle	4146.481481481482	1600.0	7999.0	27
ford	fusion	19887.39653788834	1590.0	38240.0	8723
ford	fusion energi	28273.302816901407	8495.0	39885.0	568
ford	fusion hybrid	23337.031357177853	3999.0	36385.0	2041
ford	galaxie	18200.0	16500.0	19900.0	2
ford	galaxie 500	22173.75	12995.0	30900.0	4
ford	gt	410060.0	315000.0	626340.0	4
ford	ltd	15311.666666666666	12990.0	19950.0	3
ford	ltd crown victoria	6497.0	3995.0	8999.0	2
ford	model 48	39900.0	39900.0	39900.0	1
ford	model a	25833.928571428572	13999.0	52900.0	14
ford	model t	16239.0	9500.0	29900.0	5
ford	mustang	30818.758348794065	1650.0	450253.0	2156
ford	mustang mach-e	58345.0	53800.0	59400.0	8
ford	mustang shelby gt350	63739.963963963964	44500.0	129095.0	111
ford	mustang shelby gt500	66178.17073170732	25000.0	127400.0	82
ford	mustang svt cobra	19208.30769230769	7987.0	25998.0	13
ford	probe	6499.0	6499.0	6499.0	1
ford	ranchero	16923.75	9900.0	20900.0	4
ford	ranger	34122.73823141223	849.0	51605.0	2273
ford	ranger chassis	31409.6	22430.0	33993.0	5
ford	special service hybrid plug-in 	56269.5	48130.0	64409.0	2
ford	super deluxe	36749.0	14998.0	58500.0	2
ford	taurus	14705.334928229666	990.0	42360.0	836
ford	taurus x	4796.3	2490.0	6998.0	10
ford	thunderbird	21259.86170212766	5000.0	84995.0	94
ford	torino	18994.0	9988.0	28000.0	2
ford	transit cargo	36727.924694376525	2995.0	426450.0	2045
ford	transit chassis	39728.43548387097	16950.0	79990.0	124
ford	transit connect	24233.432514177694	4400.0	38075.0	2645
ford	transit crew	43769.979166666664	34177.0	58855.0	96
ford	transit passenger	33771.50293772033	12500.0	64190.0	851
ford	windstar	4273.214285714285	777.0	19995.0	14
freightliner	sprinter	17860.555555555555	13900.0	23997.0	9
genesis	g70	43707.33235294118	29000.0	54515.0	340
genesis	g80	36843.81165919283	21900.0	61345.0	223
genesis	g90	51087.463768115944	31000.0	79225.0	69
geo	prizm	3990.0	3990.0	3990.0	1
gmc	acadia	30383.49899547966	3200.0	58070.0	3982
gmc	c/k 1500 series	17187.0	17187.0	17187.0	1
gmc	c/k 2500 series	40995.0	11995.0	69995.0	2
gmc	c/k 3500 series	7445.0	1850.0	11995.0	3
gmc	canyon	33547.90138064701	3999.0	47094.0	653
gmc	envoy	5429.813725490196	500.0	13595.0	102
gmc	envoy xl	4620.916666666667	1975.0	7998.0	36
